Time,FA,FB,FC,h,x,v
10.05,58.505,50,100.32,1.0063,0.50215,0.5
10.06,58.505,50,100.32,1.0065,0.50223,0.5
10.07,58.505,50,100.33,1.0067,0.50231,0.5
10.08,58.505,50,100.34,1.0068,0.50239,0.5
10.09,58.505,50,100.35,1.007,0.50247,0.5
10.1,49.88,50,100.36,1.0071,0.50255,0.5
10.11,49.88,50,100.36,1.0071,0.50254,0.5
10.12,49.88,50,100.36,1.0071,0.50253,0.5
10.13,49.88,50,100.35,1.0071,0.50253,0.5
10.14,49.88,50,100.35,1.0071,0.50252,0.5
10.15,49.88,50,100.35,1.0071,0.50252,0.5
10.16,49.88,50,100.35,1.0071,0.50251,0.5
10.17,49.88,50,100.35,1.0071,0.5025,0.5
10.18,49.88,50,100.35,1.0071,0.5025,0.5
10.19,49.88,50,100.35,1.0071,0.50249,0.5
10.2,49.1,50,100.35,1.007,0.50249,0.5
10.21,49.1,50,100.35,1.007,0.50247,0.5
10.22,49.1,50,100.35,1.007,0.50246,0.5
10.23,49.1,50,100.35,1.007,0.50244,0.5
10.24,49.1,50,100.35,1.0069,0.50243,0.5
10.25,49.1,50,100.35,1.0069,0.50242,0.5
10.26,49.1,50,100.34,1.0069,0.5024,0.5
10.27,49.1,50,100.34,1.0069,0.50239,0.5
10.28,49.1,50,100.34,1.0068,0.50238,0.5
10.29,49.1,50,100.34,1.0068,0.50236,0.5
10.3,46.299,50,100.34,1.0068,0.50235,0.5
10.31,46.299,50,100.34,1.0067,0.50231,0.5
10.32,46.299,50,100.33,1.0066,0.50227,0.5
10.33,46.299,50,100.33,1.0066,0.50222,0.5
10.34,46.299,50,100.32,1.0065,0.50218,0.5
10.35,46.299,50,100.32,1.0064,0.50214,0.5
10.36,46.299,50,100.32,1.0063,0.5021,0.5
10.37,46.299,50,100.31,1.0062,0.50206,0.5
10.38,46.299,50,100.31,1.0062,0.50202,0.5
10.39,46.299,50,100.3,1.0061,0.50198,0.5
10.4,45.387,50,100.3,1.006,0.50194,0.5
10.41,45.387,50,100.29,1.0059,0.50189,0.5
10.42,45.387,50,100.29,1.0058,0.50184,0.5
10.43,45.387,50,100.28,1.0057,0.50179,0.5
10.44,45.387,50,100.28,1.0056,0.50174,0.5
10.45,45.387,50,100.27,1.0055,0.50169,0.5
10.46,45.387,50,100.27,1.0054,0.50164,0.5
10.47,45.387,50,100.26,1.0053,0.50159,0.5
10.48,45.387,50,100.26,1.0052,0.50155,0.5
10.49,45.387,50,100.26,1.0051,0.5015,0.5
10.5,57.242,50,100.25,1.005,0.50145,0.5
10.51,57.242,50,100.26,1.0052,0.50152,0.5
10.52,57.242,50,100.26,1.0053,0.50159,0.5
10.53,57.242,50,100.27,1.0054,0.50165,0.5
10.54,57.242,50,100.28,1.0056,0.50172,0.5
10.55,57.242,50,100.29,1.0057,0.50179,0.5
10.56,57.242,50,100.29,1.0059,0.50186,0.5
10.57,57.242,50,100.3,1.006,0.50193,0.5
10.58,57.242,50,100.31,1.0061,0.50199,0.5
10.59,57.242,50,100.31,1.0063,0.50206,0.5
10.6,44.998,50,100.32,1.0064,0.50213,0.5
10.61,44.998,50,100.31,1.0063,0.50208,0.5
10.62,44.998,50,100.31,1.0062,0.50202,0.5
10.63,44.998,50,100.3,1.0061,0.50197,0.5
10.64,44.998,50,100.3,1.006,0.50192,0.5
10.65,44.998,50,100.29,1.0059,0.50186,0.5
10.66,44.998,50,100.29,1.0058,0.50181,0.5
10.67,44.998,50,100.28,1.0057,0.50176,0.5
10.68,44.998,50,100.28,1.0056,0.5017,0.5
10.69,44.998,50,100.27,1.0055,0.50165,0.5
10.7,56.329,50,100.27,1.0053,0.5016,0.5
10.71,56.329,50,100.27,1.0055,0.50166,0.5
10.72,56.329,50,100.28,1.0056,0.50172,0.5
10.73,56.329,50,100.29,1.0057,0.50178,0.5
10.74,56.329,50,100.29,1.0058,0.50183,0.5
10.75,56.329,50,100.3,1.006,0.50189,0.5
10.76,56.329,50,100.3,1.0061,0.50195,0.5
10.77,56.329,50,100.31,1.0062,0.50201,0.5
10.78,56.329,50,100.32,1.0063,0.50207,0.5
10.79,56.329,50,100.32,1.0064,0.50213,0.5
10.8,43.396,50,100.33,1.0066,0.50219,0.5
10.81,43.396,50,100.32,1.0064,0.50212,0.5
10.82,43.396,50,100.31,1.0063,0.50205,0.5
10.83,43.396,50,100.31,1.0061,0.50198,0.5
10.84,43.396,50,100.3,1.006,0.50191,0.5
10.85,43.396,50,100.29,1.0059,0.50184,0.5
10.86,43.396,50,100.29,1.0057,0.50177,0.5
10.87,43.396,50,100.28,1.0056,0.5017,0.5
10.88,43.396,50,100.27,1.0054,0.50163,0.5
10.89,43.396,50,100.27,1.0053,0.50156,0.5
10.9,51.574,50,100.26,1.0052,0.5015,0.5
10.91,51.574,50,100.26,1.0052,0.50151,0.5
10.92,51.574,50,100.26,1.0052,0.50152,0.5
10.93,51.574,50,100.26,1.0053,0.50153,0.5
10.94,51.574,50,100.26,1.0053,0.50155,0.5
10.95,51.574,50,100.26,1.0053,0.50156,0.5
10.96,51.574,50,100.27,1.0053,0.50157,0.5
10.97,51.574,50,100.27,1.0054,0.50158,0.5
10.98,51.574,50,100.27,1.0054,0.5016,0.5
10.99,51.574,50,100.27,1.0054,0.50161,0.5
11,48.46,50,100.27,1.0054,0.50162,0.5
11.01,48.46,50,100.27,1.0054,0.5016,0.5
11.02,48.46,50,100.27,1.0054,0.50158,0.5
11.03,48.46,50,100.27,1.0053,0.50157,0.5
11.04,48.46,50,100.26,1.0053,0.50155,0.5
11.05,48.46,50,100.26,1.0053,0.50153,0.5
11.06,48.46,50,100.26,1.0052,0.50151,0.5
11.07,48.46,50,100.26,1.0052,0.50149,0.5
11.08,48.46,50,100.26,1.0051,0.50147,0.5
11.09,48.46,50,100.26,1.0051,0.50146,0.5
11.1,53.48,50,100.25,1.0051,0.50144,0.5
11.11,53.48,50,100.26,1.0051,0.50147,0.5
11.12,53.48,50,100.26,1.0052,0.5015,0.5
11.13,53.48,50,100.26,1.0053,0.50153,0.5
11.14,53.48,50,100.27,1.0053,0.50156,0.5
11.15,53.48,50,100.27,1.0054,0.50159,0.5
11.16,53.48,50,100.27,1.0055,0.50163,0.5
11.17,53.48,50,100.28,1.0055,0.50166,0.5
11.18,53.48,50,100.28,1.0056,0.50169,0.5
11.19,53.48,50,100.28,1.0057,0.50172,0.5
11.2,52.789,50,100.29,1.0057,0.50175,0.5
11.21,52.789,50,100.29,1.0058,0.50178,0.5
11.22,52.789,50,100.29,1.0058,0.5018,0.5
11.23,52.789,50,100.29,1.0059,0.50182,0.5
11.24,52.789,50,100.3,1.0059,0.50185,0.5
11.25,52.789,50,100.3,1.006,0.50187,0.5
11.26,52.789,50,100.3,1.006,0.5019,0.5
11.27,52.789,50,100.3,1.0061,0.50192,0.5
11.28,52.789,50,100.31,1.0061,0.50194,0.5
11.29,52.789,50,100.31,1.0062,0.50197,0.5
11.3,52.744,50,100.31,1.0062,0.50199,0.5
11.31,52.744,50,100.31,1.0063,0.50201,0.5
11.32,52.744,50,100.32,1.0063,0.50204,0.5
11.33,52.744,50,100.32,1.0064,0.50206,0.5
11.34,52.744,50,100.32,1.0064,0.50208,0.5
11.35,52.744,50,100.32,1.0065,0.50211,0.5
11.36,52.744,50,100.32,1.0065,0.50213,0.5
11.37,52.744,50,100.33,1.0066,0.50215,0.5
11.38,52.744,50,100.33,1.0066,0.50217,0.5
11.39,52.744,50,100.33,1.0067,0.5022,0.5
11.4,47.342,50,100.33,1.0067,0.50222,0.5
11.41,47.342,50,100.33,1.0066,0.50219,0.5
11.42,47.342,50,100.33,1.0066,0.50216,0.5
11.43,47.342,50,100.33,1.0065,0.50213,0.5
11.44,47.342,50,100.32,1.0065,0.5021,0.5
11.45,47.342,50,100.32,1.0064,0.50207,0.5
11.46,47.342,50,100.32,1.0063,0.50204,0.5
11.47,47.342,50,100.31,1.0063,0.50201,0.5
11.48,47.342,50,100.31,1.0062,0.50198,0.5
11.49,47.342,50,100.31,1.0062,0.50195,0.5
11.5,49.457,50,100.3,1.0061,0.50192,0.5
11.51,49.457,50,100.3,1.0061,0.50191,0.5
11.52,49.457,50,100.3,1.0061,0.5019,0.5
11.53,49.457,50,100.3,1.0061,0.50189,0.5
11.54,49.457,50,100.3,1.006,0.50188,0.5
11.55,49.457,50,100.3,1.006,0.50187,0.5
11.56,49.457,50,100.3,1.006,0.50186,0.5
11.57,49.457,50,100.3,1.006,0.50185,0.5
11.58,49.457,50,100.3,1.006,0.50184,0.5
11.59,49.457,50,100.3,1.006,0.50183,0.5
11.6,47.039,50,100.3,1.0059,0.50182,0.5
11.61,47.039,50,100.29,1.0059,0.50179,0.5
11.62,47.039,50,100.29,1.0058,0.50176,0.5
11.63,47.039,50,100.29,1.0057,0.50173,0.5
11.64,47.039,50,100.28,1.0057,0.50169,0.5
11.65,47.039,50,100.28,1.0056,0.50166,0.5
11.66,47.039,50,100.28,1.0055,0.50163,0.5
11.67,47.039,50,100.27,1.0055,0.5016,0.5
11.68,47.039,50,100.27,1.0054,0.50156,0.5
11.69,47.039,50,100.27,1.0054,0.50153,0.5
11.7,48.74,50,100.26,1.0053,0.5015,0.5
11.71,48.74,50,100.26,1.0053,0.50148,0.5
11.72,48.74,50,100.26,1.0052,0.50147,0.5
11.73,48.74,50,100.26,1.0052,0.50145,0.5
11.74,48.74,50,100.26,1.0052,0.50144,0.5
11.75,48.74,50,100.26,1.0051,0.50142,0.5
11.76,48.74,50,100.25,1.0051,0.50141,0.5
11.77,48.74,50,100.25,1.0051,0.50139,0.5
11.78,48.74,50,100.25,1.005,0.50137,0.5
11.79,48.74,50,100.25,1.005,0.50136,0.5
11.8,49.658,50,100.25,1.005,0.50134,0.5
11.81,49.658,50,100.25,1.005,0.50134,0.5
11.82,49.658,50,100.25,1.005,0.50133,0.5
11.83,49.658,50,100.25,1.0049,0.50133,0.5
11.84,49.658,50,100.25,1.0049,0.50132,0.5
11.85,49.658,50,100.25,1.0049,0.50131,0.5
11.86,49.658,50,100.25,1.0049,0.50131,0.5
11.87,49.658,50,100.24,1.0049,0.5013,0.5
11.88,49.658,50,100.24,1.0049,0.5013,0.5
11.89,49.658,50,100.24,1.0049,0.50129,0.5
11.9,44.797,50,100.24,1.0049,0.50128,0.5
11.91,44.797,50,100.24,1.0048,0.50123,0.5
11.92,44.797,50,100.23,1.0046,0.50118,0.5
11.93,44.797,50,100.23,1.0045,0.50112,0.5
11.94,44.797,50,100.22,1.0044,0.50107,0.5
11.95,44.797,50,100.22,1.0043,0.50101,0.5
11.96,44.797,50,100.21,1.0042,0.50096,0.5
11.97,44.797,50,100.21,1.0041,0.50091,0.5
11.98,44.797,50,100.2,1.004,0.50085,0.5
11.99,44.797,50,100.19,1.0039,0.5008,0.5
12,47.753,50,100.19,1.0038,0.50075,0.5
12.01,47.753,50,100.19,1.0037,0.50072,0.5
12.02,47.753,50,100.18,1.0037,0.5007,0.5
12.03,47.753,50,100.18,1.0036,0.50068,0.5
12.04,47.753,50,100.18,1.0036,0.50065,0.5
12.05,47.753,50,100.18,1.0035,0.50063,0.5
12.06,47.753,50,100.17,1.0035,0.5006,0.5
12.07,47.753,50,100.17,1.0034,0.50058,0.5
12.08,47.753,50,100.17,1.0034,0.50056,0.5
12.09,47.753,50,100.17,1.0033,0.50053,0.5
12.1,47.957,50,100.16,1.0033,0.50051,0.5
12.11,47.957,50,100.16,1.0033,0.50049,0.5
12.12,47.957,50,100.16,1.0032,0.50047,0.5
12.13,47.957,50,100.16,1.0032,0.50045,0.5
12.14,47.957,50,100.16,1.0031,0.50042,0.5
12.15,47.957,50,100.15,1.0031,0.5004,0.5
12.16,47.957,50,100.15,1.003,0.50038,0.5
12.17,47.957,50,100.15,1.003,0.50036,0.5
12.18,47.957,50,100.15,1.0029,0.50034,0.5
12.19,47.957,50,100.14,1.0029,0.50032,0.5
12.2,49.04,50,100.14,1.0029,0.5003,0.5
12.21,49.04,50,100.14,1.0028,0.50029,0.5
12.22,49.04,50,100.14,1.0028,0.50028,0.5
12.23,49.04,50,100.14,1.0028,0.50027,0.5
12.24,49.04,50,100.14,1.0028,0.50026,0.5
12.25,49.04,50,100.14,1.0027,0.50025,0.5
12.26,49.04,50,100.14,1.0027,0.50024,0.5
12.27,49.04,50,100.14,1.0027,0.50023,0.5
12.28,49.04,50,100.13,1.0027,0.50022,0.5
12.29,49.04,50,100.13,1.0027,0.50021,0.5
12.3,53.561,50,100.13,1.0026,0.5002,0.5
12.31,53.561,50,100.14,1.0027,0.50023,0.5
12.32,53.561,50,100.14,1.0028,0.50027,0.5
12.33,53.561,50,100.14,1.0028,0.5003,0.5
12.34,53.561,50,100.15,1.0029,0.50034,0.5
12.35,53.561,50,100.15,1.003,0.50037,0.5
12.36,53.561,50,100.15,1.003,0.50041,0.5
12.37,53.561,50,100.16,1.0031,0.50044,0.5
12.38,53.561,50,100.16,1.0032,0.50048,0.5
12.39,53.561,50,100.16,1.0033,0.50051,0.5
12.4,63.13,50,100.17,1.0033,0.50055,0.5
12.41,63.13,50,100.18,1.0036,0.50067,0.5
12.42,63.13,50,100.19,1.0038,0.5008,0.5
12.43,63.13,50,100.2,1.0041,0.50093,0.5
12.44,63.13,50,100.22,1.0044,0.50106,0.5
12.45,63.13,50,100.23,1.0046,0.50119,0.5
12.46,63.13,50,100.24,1.0049,0.50132,0.5
12.47,63.13,50,100.26,1.0051,0.50145,0.5
12.48,63.13,50,100.27,1.0054,0.50157,0.5
12.49,63.13,50,100.28,1.0056,0.5017,0.5
12.5,49.096,50,100.29,1.0059,0.50183,0.5
12.51,49.096,50,100.29,1.0059,0.50181,0.5
12.52,49.096,50,100.29,1.0059,0.5018,0.5
12.53,49.096,50,100.29,1.0058,0.50179,0.5
12.54,49.096,50,100.29,1.0058,0.50178,0.5
12.55,49.096,50,100.29,1.0058,0.50176,0.5
12.56,49.096,50,100.29,1.0058,0.50175,0.5
12.57,49.096,50,100.29,1.0057,0.50174,0.5
12.58,49.096,50,100.29,1.0057,0.50173,0.5
12.59,49.096,50,100.28,1.0057,0.50171,0.5
12.6,38.672,50,100.28,1.0057,0.5017,0.5
12.61,38.672,50,100.27,1.0054,0.50159,0.5
12.62,38.672,50,100.26,1.0052,0.50147,0.5
12.63,38.672,50,100.25,1.005,0.50136,0.5
12.64,38.672,50,100.24,1.0047,0.50124,0.5
12.65,38.672,50,100.22,1.0045,0.50113,0.5
12.66,38.672,50,100.21,1.0043,0.50101,0.5
12.67,38.672,50,100.2,1.004,0.5009,0.5
12.68,38.672,50,100.19,1.0038,0.50078,0.5
12.69,38.672,50,100.18,1.0036,0.50067,0.5
12.7,48.674,50,100.17,1.0034,0.50055,0.5
12.71,48.674,50,100.17,1.0033,0.50054,0.5
12.72,48.674,50,100.16,1.0033,0.50052,0.5
12.73,48.674,50,100.16,1.0033,0.50051,0.5
12.74,48.674,50,100.16,1.0032,0.5005,0.5
12.75,48.674,50,100.16,1.0032,0.50048,0.5
12.76,48.674,50,100.16,1.0032,0.50047,0.5
12.77,48.674,50,100.16,1.0031,0.50045,0.5
12.78,48.674,50,100.16,1.0031,0.50044,0.5
12.79,48.674,50,100.15,1.0031,0.50043,0.5
12.8,44.096,50,100.15,1.0031,0.50041,0.5
12.81,44.096,50,100.15,1.0029,0.50035,0.5
12.82,44.096,50,100.14,1.0028,0.50029,0.5
12.83,44.096,50,100.13,1.0027,0.50023,0.5
12.84,44.096,50,100.13,1.0026,0.50017,0.5
12.85,44.096,50,100.12,1.0024,0.50011,0.5
12.86,44.096,50,100.12,1.0023,0.50006,0.5
12.87,44.096,50,100.11,1.0022,0.5,0.5
12.88,44.096,50,100.1,1.0021,0.49994,0.5
12.89,44.096,50,100.1,1.002,0.49988,0.5
12.9,55.332,50,100.09,1.0018,0.49982,0.5
12.91,55.332,50,100.1,1.002,0.49987,0.5
12.92,55.332,50,100.1,1.0021,0.49993,0.5
12.93,55.332,50,100.11,1.0022,0.49998,0.5
12.94,55.332,50,100.11,1.0023,0.50003,0.5
12.95,55.332,50,100.12,1.0024,0.50009,0.5
12.96,55.332,50,100.12,1.0025,0.50014,0.5
12.97,55.332,50,100.13,1.0026,0.50019,0.5
12.98,55.332,50,100.13,1.0027,0.50025,0.5
12.99,55.332,50,100.14,1.0028,0.5003,0.5
13,51.442,50,100.14,1.0029,0.50035,0.5
13.01,51.442,50,100.15,1.0029,0.50036,0.5
13.02,51.442,50,100.15,1.0029,0.50038,0.5
13.03,51.442,50,100.15,1.003,0.50039,0.5
13.04,51.442,50,100.15,1.003,0.5004,0.5
13.05,51.442,50,100.15,1.003,0.50042,0.5
13.06,51.442,50,100.15,1.003,0.50043,0.5
13.07,51.442,50,100.15,1.0031,0.50045,0.5
13.08,51.442,50,100.15,1.0031,0.50046,0.5
13.09,51.442,50,100.16,1.0031,0.50047,0.5
13.1,43.938,50,100.16,1.0032,0.50049,0.5
13.11,43.938,50,100.15,1.003,0.50042,0.5
13.12,43.938,50,100.14,1.0029,0.50036,0.5
13.13,43.938,50,100.14,1.0028,0.5003,0.5
13.14,43.938,50,100.13,1.0027,0.50024,0.5
13.15,43.938,50,100.13,1.0025,0.50018,0.5
13.16,43.938,50,100.12,1.0024,0.50012,0.5
13.17,43.938,50,100.11,1.0023,0.50006,0.5
13.18,43.938,50,100.11,1.0022,0.5,0.5
13.19,43.938,50,100.1,1.002,0.49994,0.5
13.2,50.729,50,100.1,1.0019,0.49988,0.5
13.21,50.729,50,100.1,1.0019,0.49988,0.5
13.22,50.729,50,100.1,1.0019,0.49989,0.5
13.23,50.729,50,100.1,1.0019,0.4999,0.5
13.24,50.729,50,100.1,1.002,0.49991,0.5
13.25,50.729,50,100.1,1.002,0.49991,0.5
13.26,50.729,50,100.1,1.002,0.49992,0.5
13.27,50.729,50,100.1,1.002,0.49993,0.5
13.28,50.729,50,100.1,1.002,0.49994,0.5
13.29,50.729,50,100.1,1.002,0.49994,0.5
13.3,49.187,50,100.1,1.002,0.49995,0.5
13.31,49.187,50,100.1,1.002,0.49994,0.5
13.32,49.187,50,100.1,1.002,0.49994,0.5
13.33,49.187,50,100.1,1.002,0.49993,0.5
13.34,49.187,50,100.1,1.002,0.49992,0.5
13.35,49.187,50,100.1,1.0019,0.49991,0.5
13.36,49.187,50,100.1,1.0019,0.4999,0.5
13.37,49.187,50,100.1,1.0019,0.4999,0.5
13.38,49.187,50,100.09,1.0019,0.49989,0.5
13.39,49.187,50,100.09,1.0019,0.49988,0.5
13.4,54.184,50,100.09,1.0019,0.49987,0.5
13.41,54.184,50,100.1,1.0019,0.49991,0.5
13.42,54.184,50,100.1,1.002,0.49996,0.5
13.43,54.184,50,100.11,1.0021,0.5,0.5
13.44,54.184,50,100.11,1.0022,0.50004,0.5
13.45,54.184,50,100.11,1.0023,0.50008,0.5
13.46,54.184,50,100.12,1.0023,0.50012,0.5
13.47,54.184,50,100.12,1.0024,0.50016,0.5
13.48,54.184,50,100.13,1.0025,0.50021,0.5
13.49,54.184,50,100.13,1.0026,0.50025,0.5
13.5,47.749,50,100.13,1.0027,0.50029,0.5
13.51,47.749,50,100.13,1.0026,0.50027,0.5
13.52,47.749,50,100.13,1.0026,0.50024,0.5
13.53,47.749,50,100.13,1.0025,0.50022,0.5
13.54,47.749,50,100.12,1.0025,0.5002,0.5
13.55,47.749,50,100.12,1.0024,0.50017,0.5
13.56,47.749,50,100.12,1.0024,0.50015,0.5
13.57,47.749,50,100.12,1.0023,0.50013,0.5
13.58,47.749,50,100.11,1.0023,0.50011,0.5
13.59,47.749,50,100.11,1.0022,0.50008,0.5
13.6,50.194,50,100.11,1.0022,0.50006,0.5
13.61,50.194,50,100.11,1.0022,0.50006,0.5
13.62,50.194,50,100.11,1.0022,0.50006,0.5
13.63,50.194,50,100.11,1.0022,0.50007,0.5
13.64,50.194,50,100.11,1.0022,0.50007,0.5
13.65,50.194,50,100.11,1.0022,0.50007,0.5
13.66,50.194,50,100.11,1.0022,0.50007,0.5
13.67,50.194,50,100.11,1.0022,0.50007,0.5
13.68,50.194,50,100.11,1.0022,0.50007,0.5
13.69,50.194,50,100.11,1.0022,0.50008,0.5
13.7,48.013,50,100.11,1.0022,0.50008,0.5
13.71,48.013,50,100.11,1.0022,0.50006,0.5
13.72,48.013,50,100.11,1.0021,0.50004,0.5
13.73,48.013,50,100.1,1.0021,0.50002,0.5
13.74,48.013,50,100.1,1.002,0.5,0.5
13.75,48.013,50,100.1,1.002,0.49998,0.5
13.76,48.013,50,100.1,1.002,0.49996,0.5
13.77,48.013,50,100.1,1.0019,0.49994,0.5
13.78,48.013,50,100.09,1.0019,0.49992,0.5
13.79,48.013,50,100.09,1.0018,0.4999,0.5
13.8,37.577,50,100.09,1.0018,0.49988,0.5
13.81,37.577,50,100.08,1.0015,0.49976,0.5
13.82,37.577,50,100.06,1.0013,0.49963,0.5
13.83,37.577,50,100.05,1.001,0.49951,0.5
13.84,37.577,50,100.04,1.0008,0.49939,0.5
13.85,37.577,50,100.03,1.0005,0.49926,0.5
13.86,37.577,50,100.01,1.0003,0.49914,0.5
13.87,37.577,50,100,1,0.49902,0.5
13.88,37.577,50,99.99,0.9998,0.49889,0.5
13.89,37.577,50,99.978,0.99955,0.49877,0.5
13.9,42.636,50,99.965,0.9993,0.49865,0.5
13.91,42.636,50,99.958,0.99916,0.49858,0.5
13.92,42.636,50,99.951,0.99901,0.49851,0.5
13.93,42.636,50,99.943,0.99886,0.49844,0.5
13.94,42.636,50,99.936,0.99872,0.49837,0.5
13.95,42.636,50,99.929,0.99857,0.4983,0.5
13.96,42.636,50,99.921,0.99843,0.49823,0.5
13.97,42.636,50,99.914,0.99828,0.49815,0.5
13.98,42.636,50,99.907,0.99814,0.49808,0.5
13.99,42.636,50,99.899,0.99799,0.49801,0.5
14,42.589,50,99.892,0.99784,0.49794,0.5
14.01,42.589,50,99.885,0.9977,0.49787,0.5
14.02,42.589,50,99.878,0.99755,0.4978,0.5
14.03,42.589,50,99.87,0.99741,0.49773,0.5
14.04,42.589,50,99.863,0.99726,0.49766,0.5
14.05,42.589,50,99.856,0.99712,0.49759,0.5
14.06,42.589,50,99.848,0.99697,0.49752,0.5
14.07,42.589,50,99.841,0.99683,0.49745,0.5
14.08,42.589,50,99.834,0.99668,0.49738,0.5
14.09,42.589,50,99.827,0.99654,0.49731,0.5
14.1,54.266,50,99.819,0.99639,0.49724,0.5
14.11,54.266,50,99.824,0.99648,0.49729,0.5
14.12,54.266,50,99.828,0.99657,0.49734,0.5
14.13,54.266,50,99.833,0.99666,0.49739,0.5
14.14,54.266,50,99.837,0.99675,0.49744,0.5
14.15,54.266,50,99.842,0.99683,0.49749,0.5
14.16,54.266,50,99.846,0.99692,0.49753,0.5
14.17,54.266,50,99.85,0.99701,0.49758,0.5
14.18,54.266,50,99.855,0.9971,0.49763,0.5
14.19,54.266,50,99.859,0.99719,0.49768,0.5
14.2,49.417,50,99.864,0.99728,0.49773,0.5
14.21,49.417,50,99.863,0.99727,0.49772,0.5
14.22,49.417,50,99.863,0.99726,0.49772,0.5
14.23,49.417,50,99.862,0.99725,0.49772,0.5
14.24,49.417,50,99.862,0.99724,0.49772,0.5
14.25,49.417,50,99.861,0.99723,0.49772,0.5
14.26,49.417,50,99.861,0.99722,0.49772,0.5
14.27,49.417,50,99.861,0.99721,0.49772,0.5
14.28,49.417,50,99.86,0.9972,0.49772,0.5
14.29,49.417,50,99.86,0.9972,0.49771,0.5
14.3,56.442,50,99.859,0.99719,0.49771,0.5
14.31,56.442,50,99.866,0.99732,0.49778,0.5
14.32,56.442,50,99.872,0.99745,0.49785,0.5
14.33,56.442,50,99.879,0.99758,0.49792,0.5
14.34,56.442,50,99.886,0.99771,0.49799,0.5
14.35,56.442,50,99.892,0.99784,0.49806,0.5
14.36,56.442,50,99.899,0.99797,0.49813,0.5
14.37,56.442,50,99.905,0.99811,0.4982,0.5
14.38,56.442,50,99.912,0.99824,0.49826,0.5
14.39,56.442,50,99.918,0.99837,0.49833,0.5
14.4,59.572,50,99.925,0.9985,0.4984,0.5
14.41,59.572,50,99.935,0.99869,0.4985,0.5
14.42,59.572,50,99.944,0.99888,0.4986,0.5
14.43,59.572,50,99.954,0.99908,0.4987,0.5
14.44,59.572,50,99.963,0.99927,0.4988,0.5
14.45,59.572,50,99.973,0.99946,0.49889,0.5
14.46,59.572,50,99.983,0.99965,0.49899,0.5
14.47,59.572,50,99.992,0.99984,0.49909,0.5
14.48,59.572,50,100,1,0.49919,0.5
14.49,59.572,50,100.01,1.0002,0.49929,0.5
14.5,43.347,50,100.02,1.0004,0.49938,0.5
14.51,43.347,50,100.01,1.0003,0.49932,0.5
14.52,43.347,50,100.01,1.0002,0.49925,0.5
14.53,43.347,50,100,1,0.49919,0.5
14.54,43.347,50,99.994,0.99989,0.49912,0.5
14.55,43.347,50,99.988,0.99975,0.49906,0.5
14.56,43.347,50,99.981,0.99962,0.49899,0.5
14.57,43.347,50,99.974,0.99949,0.49893,0.5
14.58,43.347,50,99.968,0.99935,0.49886,0.5
14.59,43.347,50,99.961,0.99922,0.4988,0.5
14.6,50.594,50,99.954,0.99909,0.49873,0.5
14.61,50.594,50,99.955,0.9991,0.49874,0.5
14.62,50.594,50,99.956,0.99912,0.49875,0.5
14.63,50.594,50,99.956,0.99913,0.49876,0.5
14.64,50.594,50,99.957,0.99914,0.49877,0.5
14.65,50.594,50,99.958,0.99915,0.49878,0.5
14.66,50.594,50,99.958,0.99917,0.49879,0.5
14.67,50.594,50,99.959,0.99918,0.49879,0.5
14.68,50.594,50,99.96,0.99919,0.4988,0.5
14.69,50.594,50,99.96,0.9992,0.49881,0.5
14.7,47.396,50,99.961,0.99922,0.49882,0.5
14.71,47.396,50,99.958,0.99917,0.4988,0.5
14.72,47.396,50,99.956,0.99911,0.49877,0.5
14.73,47.396,50,99.953,0.99906,0.49875,0.5
14.74,47.396,50,99.951,0.99901,0.49872,0.5
14.75,47.396,50,99.948,0.99896,0.4987,0.5
14.76,47.396,50,99.945,0.99891,0.49868,0.5
14.77,47.396,50,99.943,0.99886,0.49865,0.5
14.78,47.396,50,99.94,0.99881,0.49863,0.5
14.79,47.396,50,99.938,0.99876,0.49861,0.5
14.8,60.619,50,99.935,0.99871,0.49858,0.5
14.81,60.619,50,99.946,0.99892,0.49869,0.5
14.82,60.619,50,99.957,0.99913,0.4988,0.5
14.83,60.619,50,99.967,0.99935,0.49891,0.5
14.84,60.619,50,99.978,0.99956,0.49902,0.5
14.85,60.619,50,99.989,0.99977,0.49913,0.5
14.86,60.619,50,99.999,0.99999,0.49924,0.5
14.87,60.619,50,100.01,1.0002,0.49934,0.5
14.88,60.619,50,100.02,1.0004,0.49945,0.5
14.89,60.619,50,100.03,1.0006,0.49956,0.5
14.9,55.505,50,100.04,1.0008,0.49967,0.5
14.91,55.505,50,100.05,1.0009,0.49972,0.5
14.92,55.505,50,100.05,1.0011,0.49978,0.5
14.93,55.505,50,100.06,1.0012,0.49983,0.5
14.94,55.505,50,100.06,1.0013,0.49989,0.5
14.95,55.505,50,100.07,1.0014,0.49994,0.5
14.96,55.505,50,100.07,1.0015,0.5,0.5
14.97,55.505,50,100.08,1.0016,0.50005,0.5
14.98,55.505,50,100.09,1.0017,0.50011,0.5
14.99,55.505,50,100.09,1.0018,0.50016,0.5
15,47.335,50,100.1,1.0019,0.50022,0.5
15.01,47.335,50,100.09,1.0019,0.50019,0.5
15.02,47.335,50,100.09,1.0018,0.50016,0.5
15.03,47.335,50,100.09,1.0018,0.50014,0.5
15.04,47.335,50,100.09,1.0017,0.50011,0.5
15.05,47.335,50,100.08,1.0016,0.50008,0.5
15.06,47.335,50,100.08,1.0016,0.50006,0.5
